,bbl,bin,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,boro,units,_merge
1324,3021410019,3251682,5,,,227,DIVISION,AVENUE,11211,227 DIVISION AVENUE,1331.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1325,3021410019,3251682,5,,,221,DIVISION,AVENUE,11211,221 DIVISION AVENUE,1331.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1326,3021410019,3251682,5,M,,225,DIVISION,AVENUE,11211,225 DIVISION AVENUE,1331.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1327,3021410019,3251682,5,,,223,DIVISION,AVENUE,11211,223 DIVISION AVENUE,1331.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1328,3030250070,3070826,5,,,139,SCHOLES,STREET,11206,139 SCHOLES STREET,1339.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1329,3030240001,3327883,1,M,,87,TEN EYCK,WALK,11206,87 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1330,3030240001,3327883,1,,,174,LEONARD,STREET,11206,174 LEONARD STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1331,3030240001,3327883,1,M,,89,TEN EYCK,WALK,11206,89 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1332,3030240001,3327883,1,,,178,LEONARD,STREET,11206,178 LEONARD STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1333,3030240001,3327883,1,,,176,LEONARD,STREET,11206,176 LEONARD STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1334,3030240001,3327883,1,M,,92,MAUJER,STREET,11206,92 MAUJER STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1335,3030240001,3327883,1,M,,90,MAUJER,STREET,11206,90 MAUJER STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1336,3030240001,3327883,1,M,,94,MAUJER,STREET,11206,94 MAUJER STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1337,3030240001,3327883,1,M,,91,TEN EYCK,WALK,11206,91 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1338,3030240001,3327883,1,M,,93,TEN EYCK,WALK,11206,93 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1339,3030240001,3327883,1,M,,95,TEN EYCK,WALK,11206,95 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1340,3030260001,3327889,10,M,,183,TEN EYCK,WALK,11206,183 TEN EYCK WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1341,3030260001,3327889,10,M,,180,MAUJER,STREET,11206,180 MAUJER STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1342,3030260001,3327889,10,,,176,MAUJER,STREET,11206,176 MAUJER STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1343,3030260001,3327889,10,M,,178,MAUJER,STREET,11206,178 MAUJER STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1344,3030260001,3327889,10,M,,182,MAUJER,STREET,11206,182 MAUJER STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1345,3030260001,3327889,10,M,,184,MAUJER,STREET,11206,184 MAUJER STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1346,3030260001,3327889,10,M,,185,TEN EYCK,WALK,11206,185 TEN EYCK WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1347,3030260001,3327889,10,M,,187,TEN EYCK,WALK,11206,187 TEN EYCK WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1348,3030260001,3344971,11,M,,164,TEN EYCK,WALK,11206,164 TEN EYCK WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1349,3030260001,3344971,11,,,222,GRAHAM,AVENUE,11206,222 GRAHAM AVENUE,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1350,3030260001,3344971,11,M,,166,TEN EYCK,WALK,11206,166 TEN EYCK WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1351,3030260001,3344971,11,M,,168,TEN EYCK,WALK,11206,168 TEN EYCK WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1352,3030260001,3344971,11,M,,169,STAGG,WALK,11206,169 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1353,3030260001,3344971,11,M,,181,STAGG,WALK,11206,181 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1354,3030260001,3327888,12,M,,186,TEN EYCK,WALK,11206,186 TEN EYCK WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1355,3030260001,3327888,12,M,,188,TEN EYCK,WALK,11206,188 TEN EYCK WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1356,3030260001,3327888,12,M,,190,TEN EYCK,WALK,11206,190 TEN EYCK WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1357,3030260001,3327888,12,M,,197,STAGG,WALK,11206,197 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1358,3030260001,3327888,12,M,,199,STAGG,WALK,11206,199 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1359,3030260001,3344974,13,,,210,GRAHAM,AVENUE,11206,210 GRAHAM AVENUE,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1360,3030260001,3344974,13,M,,160,STAGG,WALK,11206,160 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1361,3030260001,3344974,13,,,212,GRAHAM,AVENUE,11206,212 GRAHAM AVENUE,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1362,3030260001,3344974,13,,,214,GRAHAM,AVENUE,11206,214 GRAHAM AVENUE,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1363,3030260001,3344974,13,,,202,GRAHAM,AVENUE,11206,202 GRAHAM AVENUE,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1364,3030260001,3344974,13,M,,165,SCHOLES,STREET,11206,165 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1365,3030260001,3344974,13,M,,163,SCHOLES,STREET,11206,163 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1366,3030260001,3344974,13,,,208,GRAHAM,AVENUE,11206,208 GRAHAM AVENUE,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1367,3030260001,3344974,13,,,206,GRAHAM,AVENUE,11206,206 GRAHAM AVENUE,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1368,3030260001,3344974,13,,,204,GRAHAM,AVENUE,11206,204 GRAHAM AVENUE,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1369,3030260001,3344974,13,M,,161,SCHOLES,STREET,11206,161 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1370,3030260001,3344974,13,,,159,SCHOLES,STREET,11206,159 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1371,3030260001,3344974,13,M,,167,SCHOLES,STREET,11206,167 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1372,3030260001,3344974,13,M,,169,SCHOLES,STREET,11206,169 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1373,3030260001,3344974,13,M,,171,SCHOLES,STREET,11206,171 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1374,3030260001,3344948,14,M,,181,SCHOLES,STREET,11206,181 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1375,3030260001,3344948,14,M,,182,STAGG,WALK,11206,182 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1376,3030260001,3344948,14,M,,180,STAGG,WALK,11206,180 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1377,3030260001,3344948,14,M,,178,STAGG,WALK,11206,178 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1378,3030260001,3344948,14,M,,186,STAGG,WALK,11206,186 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1379,3030260001,3344948,14,M,,184,STAGG,WALK,11206,184 STAGG WALK,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1380,3030260001,3344948,14,M,,183,SCHOLES,STREET,11206,183 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1381,3030260001,3344948,14,M,,185,SCHOLES,STREET,11206,185 SCHOLES STREET,1351.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1382,3030270001,3338398,15,M,,197,TEN EYCK,WALK,11206,197 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1383,3030270001,3338398,15,M,,199,TEN EYCK,WALK,11206,199 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1384,3030270001,3338398,15,M,,198,MAUJER,STREET,11206,198 MAUJER STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1385,3030270001,3338398,15,M,,196,MAUJER,STREET,11206,196 MAUJER STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1386,3030270001,3338398,15,M,,200,MAUJER,STREET,11206,200 MAUJER STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1387,3030270001,3338398,15,M,,201,TEN EYCK,WALK,11206,201 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1388,3030270001,3338398,15,M,,203,TEN EYCK,WALK,11206,203 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1389,3030270001,3338398,15,M,,205,TEN EYCK,WALK,11206,205 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1390,3030270001,3344982,16,M,,219,TEN EYCK,WALK,11206,219 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1391,3030270001,3344982,16,M,,216,MAUJER,STREET,11206,216 MAUJER STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1392,3030270001,3344982,16,M,,214,MAUJER,STREET,11206,214 MAUJER STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1393,3030270001,3344982,16,M,,220,MAUJER,STREET,11206,220 MAUJER STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1394,3030270001,3344982,16,,,138,BUSHWICK,AVENUE,11206,138 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1395,3030270001,3344982,16,,,136,BUSHWICK,AVENUE,11206,136 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1396,3030270001,3344982,16,M,,218,MAUJER,STREET,11206,218 MAUJER STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1397,3030270001,3344982,16,,,134,BUSHWICK,AVENUE,11206,134 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1398,3030270001,3344982,16,,,132,BUSHWICK,AVENUE,11206,132 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1399,3030270001,3344982,16,,,130,BUSHWICK,AVENUE,11206,130 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1400,3030270001,3344982,16,,,128,BUSHWICK,AVENUE,11206,128 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1401,3030270001,3344982,16,M,,221,TEN EYCK,WALK,11206,221 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1402,3030270001,3344982,16,M,,223,TEN EYCK,WALK,11206,223 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1403,3030270001,3344982,16,,,124,BUSHWICK,AVENUE,11206,124 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1404,3030270001,3344982,16,,,122,BUSHWICK,AVENUE,11206,122 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1405,3030270001,3344992,17,M,,200,TEN EYCK,WALK,11206,200 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1406,3030270001,3344992,17,M,,202,TEN EYCK,WALK,11206,202 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1407,3030270001,3344992,17,M,,211,STAGG,WALK,11206,211 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1408,3030270001,3344992,17,M,,213,STAGG,WALK,11206,213 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1409,3030270001,3344992,17,M,,215,STAGG,WALK,11206,215 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1410,3030270001,3338402,18,M,,222,TEN EYCK,WALK,11206,222 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1411,3030270001,3338402,18,M,,224,TEN EYCK,WALK,11206,224 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1412,3030270001,3338402,18,M,,226,TEN EYCK,WALK,11206,226 TEN EYCK WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1413,3030270001,3338402,18,M,,233,STAGG,WALK,11206,233 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1414,3030270001,3338402,18,M,,235,STAGG,WALK,11206,235 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1415,3030270001,3345008,19,M,,196,STAGG,WALK,11206,196 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1416,3030270001,3345008,19,M,,199,SCHOLES,STREET,11206,199 SCHOLES STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1417,3030270001,3345008,19,M,,197,SCHOLES,STREET,11206,197 SCHOLES STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1418,3030270001,3345008,19,M,,195,SCHOLES,STREET,11206,195 SCHOLES STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1419,3030270001,3345008,19,M,,201,SCHOLES,STREET,11206,201 SCHOLES STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1420,3030270001,3345008,19,M,,203,SCHOLES,STREET,11206,203 SCHOLES STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1421,3030270001,3345008,19,M,,205,SCHOLES,STREET,11206,205 SCHOLES STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1422,3030240001,3327882,2,M,,109,TEN EYCK,WALK,11206,109 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1423,3030240001,3327882,2,M,,110,MAUJER,STREET,11206,110 MAUJER STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1424,3030240001,3327882,2,M,,108,MAUJER,STREET,11206,108 MAUJER STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1425,3030240001,3327882,2,M,,114,MAUJER,STREET,11206,114 MAUJER STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1426,3030240001,3327882,2,M,,112,MAUJER,STREET,11206,112 MAUJER STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1427,3030240001,3327882,2,M,,111,TEN EYCK,WALK,11206,111 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1428,3030240001,3327882,2,M,,113,TEN EYCK,WALK,11206,113 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1429,3030270001,3344998,20,M,,215,SCHOLES,STREET,11206,215 SCHOLES STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1430,3030270001,3344998,20,M,,218,STAGG,WALK,11206,218 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1431,3030270001,3344998,20,M,,216,STAGG,WALK,11206,216 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1432,3030270001,3344998,20,M,,214,STAGG,WALK,11206,214 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1433,3030270001,3344998,20,,,178,BUSHWICK,AVENUE,11206,178 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1434,3030270001,3344998,20,M,,222,STAGG,WALK,11206,222 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1435,3030270001,3344998,20,,,172,BUSHWICK,AVENUE,11206,172 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1436,3030270001,3344998,20,M,,220,STAGG,WALK,11206,220 STAGG WALK,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1437,3030270001,3344998,20,,,176,BUSHWICK,AVENUE,11206,176 BUSHWICK AVENUE,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1438,3030270001,3344998,20,M,,217,SCHOLES,STREET,11206,217 SCHOLES STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1439,3030270001,3344998,20,M,,219,SCHOLES,STREET,11206,219 SCHOLES STREET,1393.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1440,3030250070,3070826,21,,,195,GRAHAM,AVENUE,11206,195 GRAHAM AVENUE,1339.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1441,3030240001,3327879,3,M,,90,TEN EYCK,WALK,11206,90 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1442,3030240001,3327879,3,M,,92,TEN EYCK,WALK,11206,92 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1443,3030240001,3327879,3,M,,101,STAGG,WALK,11206,101 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1444,3030240001,3327879,3,M,,99,STAGG,WALK,11206,99 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1445,3030240001,3327879,3,M,,97,STAGG,WALK,11206,97 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1446,3030240001,3327881,4,M,,110,TEN EYCK,WALK,11206,110 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1447,3030240001,3327881,4,M,,112,TEN EYCK,WALK,11206,112 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1448,3030240001,3327881,4,M,,114,TEN EYCK,WALK,11206,114 TEN EYCK WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1449,3030240001,3327881,4,M,,123,STAGG,WALK,11206,123 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1450,3030240001,3327881,4,M,,125,STAGG,WALK,11206,125 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1451,3030240001,3327878,5,M,,88,STAGG,WALK,11206,88 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1452,3030240001,3327878,5,M,,95,SCHOLES,STREET,11206,95 SCHOLES STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1453,3030240001,3327878,5,M,,93,SCHOLES,STREET,11206,93 SCHOLES STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1454,3030240001,3327878,5,M,,91,SCHOLES,STREET,11206,91 SCHOLES STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1455,3030240001,3327878,5,M,,101,SCHOLES,STREET,11206,101 SCHOLES STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1456,3030240001,3327878,5,M,,99,SCHOLES,STREET,11206,99 SCHOLES STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1457,3030240001,3327878,5,M,,97,SCHOLES,STREET,11206,97 SCHOLES STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1458,3030240001,3344259,6,M,,106,STAGG,WALK,11206,106 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1459,3030240001,3344259,6,M,,108,STAGG,WALK,11206,108 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1460,3030240001,3344259,6,M,,110,STAGG,WALK,11206,110 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1461,3030240001,3344259,6,M,,111,SCHOLES,STREET,11206,111 SCHOLES STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1462,3030240001,3344259,6,M,,115,SCHOLES,STREET,11206,115 SCHOLES STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1463,3030240001,3344259,6,M,,113,SCHOLES,STREET,11206,113 SCHOLES STREET,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1464,3030240001,3344259,6,M,,112,STAGG,WALK,11206,112 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1465,3030240001,3344259,6,M,,114,STAGG,WALK,11206,114 STAGG WALK,1340.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1466,3030250046,3344926,7,M,,123,TEN EYCK,WALK,11206,123 TEN EYCK WALK,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1467,3030250046,3344926,7,M,,125,TEN EYCK,WALK,11206,125 TEN EYCK WALK,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1468,3030250046,3344926,7,M,,126,MAUJER,STREET,11206,126 MAUJER STREET,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1469,3030250046,3344926,7,M,,124,MAUJER,STREET,11206,124 MAUJER STREET,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1470,3030250046,3344926,7,M,,128,MAUJER,STREET,11206,128 MAUJER STREET,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1471,3030250046,3344926,7,M,,127,TEN EYCK,WALK,11206,127 TEN EYCK WALK,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1472,3030250046,3344926,7,M,,129,TEN EYCK,WALK,11206,129 TEN EYCK WALK,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1473,3030250046,3344926,7,M,,131,TEN EYCK,WALK,11206,131 TEN EYCK WALK,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1474,3030250046,3327884,8,M,,143,TEN EYCK,WALK,11206,143 TEN EYCK WALK,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1475,3030250046,3327884,8,M,,145,TEN EYCK,WALK,11206,145 TEN EYCK WALK,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1476,3030250046,3327884,8,M,,144,MAUJER,STREET,11206,144 MAUJER STREET,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1477,3030250046,3327884,8,,,239,GRAHAM,AVENUE,11206,239 GRAHAM AVENUE,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1478,3030250046,3327884,8,,,237,GRAHAM,AVENUE,11206,237 GRAHAM AVENUE,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1479,3030250046,3327884,8,M,,142,MAUJER,STREET,11206,142 MAUJER STREET,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1480,3030250046,3327884,8,M,,146,MAUJER,STREET,11206,146 MAUJER STREET,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1481,3030250046,3327884,8,,,152,MAUJER,STREET,11206,152 MAUJER STREET,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1482,3030250046,3327884,8,,,243,GRAHAM,AVENUE,11206,243 GRAHAM AVENUE,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1483,3030250046,3327884,8,,,245,GRAHAM,AVENUE,11206,245 GRAHAM AVENUE,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1484,3030250046,3327884,8,,,247,GRAHAM,AVENUE,11206,247 GRAHAM AVENUE,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1485,3030250046,3327884,8,,,241,GRAHAM,AVENUE,11206,241 GRAHAM AVENUE,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1486,3030250046,3327884,8,M,,147,TEN EYCK,WALK,11206,147 TEN EYCK WALK,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1487,3030250046,3327884,8,,,235,GRAHAM,AVENUE,11206,235 GRAHAM AVENUE,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1488,3030250046,3327884,8,M,,149,TEN EYCK,WALK,11206,149 TEN EYCK WALK,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1489,3030250046,3327884,8,,,231,GRAHAM,AVENUE,11206,231 GRAHAM AVENUE,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
1490,3030250046,3327884,8,,,233,GRAHAM,AVENUE,11206,233 GRAHAM AVENUE,1477.0,WILLIAMSBURG,2021-12-28,BROOKLYN,1621.0,both
