development_name,borough,total_units,transferred_date,address,street_number,street_name,full_address,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,17512686,41275,145240.0,1,112,112,112,WEST 139 STREET,C,2024-12-05,2024-12-06,12/18/2024,12/06/2024,,,,666.0,9524911.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 5B, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-09,2.0,NOV SENT OUT,12/09/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,12060403,41275,145240.0,1,112,112,112,WEST 139 STREET,I,2017-11-09,2017-11-09,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/15/2019,,Close,N,2017,
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,12637097,41275,145240.0,1,112,112,112,WEST 139 STREET,I,2018-10-10,2018-10-10,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/15/2019,,Close,N,2018,
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18218053,41275,145240.0,1,112,112,112,WEST 139 STREET,C,2025-09-10,2025-09-10,09/24/2025,09/17/2025,,,,501.0,9987176.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE UPPER GLASS PATIRION WALL AT SOUT HAT VESTIBULE AREA 1ST STORY PUBLIC HALL AT PUBLIC HALL, 1st STORY",2025-09-11,2.0,NOV SENT OUT,09/11/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18218052,41275,145240.0,1,112,112,112,WEST 139 STREET,A,2025-09-10,2025-09-10,12/29/2025,12/15/2025,,,,556.0,9987173.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT CEILING AND ALL WALLS AT VESTIBULE AREA AT PUBLIC HALL, 1st STORY",2025-09-11,2.0,NOV SENT OUT,09/11/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18218055,41275,145240.0,1,112,112,112,WEST 139 STREET,C,2025-09-10,2025-09-10,10/12/2025,10/07/2025,,,,567.0,9987178.0,"567 (C) § 27-2017, 27-2017.1, 27-2017.4, 27-2017.5, 27-2017.8, 27-2019, 27-2021 HMC: ABATE THE NUISANCE CONSISTING OF EVIDENCE OF RATS AND ALL UNDERLYING CAUSES CREATING THE PEST INFESTATIONS, BY USING INTEGRATED PEST MANAGEMENT (IPM), ELIMINATE ALL BURROW ENTRY AND PASSAGEWAYS, PEST NESTS, HOLES, GAPS OR CRACKS IN WALLS, CEILINGS, FLOORS, FIXING LEAKS AND MANAGING GARBAGE IN PUBLIC AREAS. EVIDENCE FOUND AT ALL YARDS",2025-09-11,2.0,NOV SENT OUT,09/11/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18218048,41275,145240.0,1,112,112,112,WEST 139 STREET,C,2025-09-10,2025-09-10,09/24/2025,09/17/2025,,,,672.0,9987177.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM BOILER ROOM DOOR LOCKED AT BOILER ROOM,2025-09-11,2.0,NOV SENT OUT,09/11/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18218049,41275,145240.0,1,112,112,112,WEST 139 STREET,C,2025-09-10,2025-09-10,09/23/2025,09/11/2025,,,,670.0,9986756.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2A, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",2025-09-11,2.0,NOV SENT OUT,09/11/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18197029,41275,145240.0,1,112,112,112,WEST 139 STREET,C,2025-08-30,2025-08-31,09/15/2025,09/08/2025,,,09/11/2025,672.0,9973852.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM BOILER ROOM DOOR LOCKED AT BASEMENT,2025-09-02,3.0,NOV CERTIFIED ON TIME,09/11/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18197028,41275,145240.0,1,112,112,112,WEST 139 STREET,C,2025-08-30,2025-08-31,09/12/2025,08/31/2025,,,09/11/2025,670.0,9972884.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2025-09-02,10.0,CIV14 MAILED,09/12/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18197030,41275,145240.0,1,112,112,112,WEST 139 STREET,C,2025-08-30,2025-08-31,09/12/2025,08/31/2025,,,09/11/2025,670.0,9972884.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2025-09-02,10.0,CIV14 MAILED,09/12/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18218051,41275,145240.0,1,112,112,112,WEST 139 STREET,B,2025-09-10,2025-09-10,10/30/2025,10/16/2025,,,,502.0,9987174.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FIRE RETARDANT MATERIALS AT EAST AND WEST WALLS AT VESTIBULE AREA AT PUBLIC HALL, 1st STORY",2025-09-11,2.0,NOV SENT OUT,09/11/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,17949741,41275,145240.0,1,112,112,112,WEST 139 STREET,A,2025-06-04,2025-06-04,09/21/2025,09/07/2025,,,,1507.0,9790375.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2025-06-04,2.0,NOV SENT OUT,06/04/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,112 WEST 139 STREET,112.0,WEST 139 STREET,112 WEST 139 STREET,18218050,41275,145240.0,1,112,112,112,WEST 139 STREET,C,2025-09-10,2025-09-10,09/23/2025,09/11/2025,,,,670.0,9986756.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",2025-09-11,2.0,NOV SENT OUT,09/11/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17659680,41780,105005.0,1,129,129,131,WEST 144 STREET,A,2025-01-29,2025-01-29,05/19/2025,05/05/2025,,,,550.0,9605064.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AROUND WINDOW FRAME AT WEST IN THE 3rd ROOM FROM NORTH LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",2025-01-30,19.0,VIOLATION CLOSED,05/30/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17614346,41780,105005.0,1,129,129,131,WEST 144 STREET,C,2025-01-11,2025-01-11,01/26/2025,01/19/2025,,,,742.0,9574858.0,"§ 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES AT RANGE IN THE KITCHEN LOCATED AT APT 1C, 1st STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-01-13,2.0,NOV SENT OUT,01/13/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17614345,41780,105005.0,1,129,129,131,WEST 144 STREET,B,2025-01-11,2025-01-12,03/03/2025,02/17/2025,,,,501.0,9574857.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE UPPER AND LOWER WINDOW SASH SECOND FROM EAST AT SOUTH IN THE 1st ROOM FROM NORTH LOCATED AT APT 1C, 1st STORY, 2nd APARTMENT FROM NORTH AT EAST",2025-01-13,2.0,NOV SENT OUT,01/13/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,18238546,41780,105005.0,1,129,129,131,WEST 144 STREET,C,2025-09-16,2025-09-20,10/11/2025,10/06/2025,,,,536.0,10000676.0,"§ 27-2005, 2007 ADM CODE REMOVE DEVICE PREVENTING DOOR FROM BEING SELF-CLOSING",2025-09-22,2.0,NOV SENT OUT,09/22/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17659681,41780,105005.0,1,129,129,131,WEST 144 STREET,A,2025-01-29,2025-01-29,05/19/2025,05/05/2025,,,,550.0,9605064.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ,FT AROUND WINDOW FRAME IN THE KITCHEN LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",2025-01-30,19.0,VIOLATION CLOSED,05/30/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17662793,41780,105005.0,1,129,129,131,WEST 144 STREET,C,2025-01-30,2025-01-30,02/13/2025,02/06/2025,,,,672.0,9607047.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM BOILER ROOM DOOR LOCKED AT CELLAR,2025-01-31,2.0,NOV SENT OUT,01/31/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17935429,41780,105005.0,1,129,129,131,WEST 144 STREET,B,2025-01-29,2025-05-30,07/18/2025,07/04/2025,,,,550.0,9777243.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AROUND WINDOW FRAME IN THE BATHROOM LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 17659682 ISSUED 29-JAN-25 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2025-05-30,11.0,VIOLATION WILL BE REINSPECTED,10/01/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,7741600,41780,105005.0,1,129,129,131,WEST 144 STREET,B,2009-02-19,2009-02-25,04/16/2009,04/02/2009,,,,508.0,3580960.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS IN THE 1st ROOM FROM NORTH LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2009-02-26,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/09/2012,Original,Open,N,2009,2009.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,7741606,41780,105005.0,1,129,129,131,WEST 144 STREET,C,2009-02-19,2009-02-25,03/09/2009,03/04/2009,,,,508.0,3580961.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE 1st ROOM FROM NORTH LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2009-02-26,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/09/2012,Original,Open,N,2009,2009.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17659678,41780,105005.0,1,129,129,131,WEST 144 STREET,A,2025-01-29,2025-01-29,05/19/2025,05/05/2025,,,,550.0,9605064.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AT FIRST AND SECOND WINDOWS AT WEST IN THE 5th ROOM FROM NORTH LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",2025-01-30,19.0,VIOLATION CLOSED,05/30/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17659682,41780,105005.0,1,129,129,131,WEST 144 STREET,A,2025-01-29,2025-01-29,05/19/2025,05/05/2025,,,,550.0,9605064.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AROUND WINDOW FRAME IN THE BATHROOM LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",2025-01-30,19.0,VIOLATION CLOSED,05/30/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,18185400,41780,105005.0,1,129,129,131,WEST 144 STREET,C,2025-08-26,2025-08-26,09/15/2025,09/10/2025,,,09/11/2025,530.0,9968103.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT FRONT ENTRANCE DOOR TO BUILDING",2025-08-27,19.0,VIOLATION CLOSED,09/19/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17662792,41780,105005.0,1,129,129,131,WEST 144 STREET,C,2025-01-30,2025-01-30,02/12/2025,01/31/2025,,,,666.0,9606841.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2A, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",2025-01-31,2.0,NOV SENT OUT,01/31/2025,Original,Open,Y,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17659679,41780,105005.0,1,129,129,131,WEST 144 STREET,A,2025-01-29,2025-01-29,05/19/2025,05/05/2025,,,,550.0,9605064.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AT NORTH WALL IN THE 5th ROOM FROM NORTH LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",2025-01-30,19.0,VIOLATION CLOSED,05/30/2025,Original,Close,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17935427,41780,105005.0,1,129,129,131,WEST 144 STREET,B,2025-01-29,2025-05-30,07/18/2025,07/04/2025,,,,550.0,9777243.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AROUND WINDOW FRAME AT WEST IN THE 3rd ROOM FROM NORTH LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 17659680 ISSUED 29-JAN-25 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2025-05-30,11.0,VIOLATION WILL BE REINSPECTED,10/01/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17949815,41780,105005.0,1,129,129,131,WEST 144 STREET,A,2025-06-04,2025-06-04,09/21/2025,09/07/2025,,,,1507.0,9790545.0,"(A) § HMC:FILE ANNUAL BEDBUG REPORT IN ACCORDANCE WITH HPD RULE AS DESCRIBED ON THE BACK OF THIS NOTICE OF VIOLATION OR AS DESCRIBED ON HPDS WEBSITE, WWW.NYC.GOV\HPD, SEARCH BED BUGS.",2025-06-04,2.0,NOV SENT OUT,06/04/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17935425,41780,105005.0,1,129,129,131,WEST 144 STREET,B,2025-01-29,2025-05-30,07/18/2025,07/04/2025,,,,550.0,9777243.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AT FIRST AND SECOND WINDOWS AT WEST IN THE 5th ROOM FROM NORTH LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 17659678 ISSUED 29-JAN-25 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2025-05-30,11.0,VIOLATION WILL BE REINSPECTED,10/01/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17935426,41780,105005.0,1,129,129,131,WEST 144 STREET,B,2025-01-29,2025-05-30,07/18/2025,07/04/2025,,,,550.0,9777243.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AT NORTH WALL IN THE 5th ROOM FROM NORTH LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 17659679 ISSUED 29-JAN-25 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2025-05-30,11.0,VIOLATION WILL BE REINSPECTED,10/01/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,129 WEST 144 STREET,129.0,WEST 144 STREET,129 WEST 144 STREET,17935428,41780,105005.0,1,129,129,131,WEST 144 STREET,B,2025-01-29,2025-05-30,07/18/2025,07/04/2025,,,,550.0,9777243.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ,FT AROUND WINDOW FRAME IN THE KITCHEN LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 17659681 ISSUED 29-JAN-25 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2025-05-30,11.0,VIOLATION WILL BE REINSPECTED,10/01/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,133 WEST 144 STREET,133.0,WEST 144 STREET,133 WEST 144 STREET,17573796,41781,145218.0,1,133,133,135,WEST 144 STREET,C,2024-12-22,2024-12-22,01/05/2025,12/29/2024,,,,672.0,9546882.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR TO BOILER ROOM LOCKED AT CELLAR,2024-12-23,2.0,NOV SENT OUT,12/23/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,133 WEST 144 STREET,133.0,WEST 144 STREET,133 WEST 144 STREET,17573797,41781,145218.0,1,133,133,135,WEST 144 STREET,C,2024-12-22,2024-12-22,01/23/2025,01/18/2025,,,,568.0,9546883.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 2D, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",2024-12-23,47.0,NOTICE OF ISSUANCE SENT TO TENANT,12/23/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,133 WEST 144 STREET,133.0,WEST 144 STREET,133 WEST 144 STREET,17573799,41781,145218.0,1,133,133,135,WEST 144 STREET,B,2024-12-22,2024-12-22,02/10/2025,01/27/2025,,,,501.0,9546881.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH SET AT BUILDING ENTRANCE DOOR , 1st STORY",2024-12-23,2.0,NOV SENT OUT,12/23/2024,Original,Open,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,133 WEST 144 STREET,133.0,WEST 144 STREET,133 WEST 144 STREET,17573795,41781,145218.0,1,133,133,135,WEST 144 STREET,C,2024-12-22,2024-12-22,01/04/2025,12/23/2024,,,,666.0,9546264.0,"§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2D, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",2024-12-23,19.0,VIOLATION CLOSED,01/15/2025,Original,Close,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,133 WEST 144 STREET,133.0,WEST 144 STREET,133 WEST 144 STREET,17592892,41781,145218.0,1,133,133,135,WEST 144 STREET,C,2025-01-02,2025-01-03,01/19/2025,01/12/2025,,,,672.0,9563692.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM BOILER ROOM DOOR LOCKED AT CELLAR,2025-01-06,2.0,NOV SENT OUT,01/06/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,133 WEST 144 STREET,133.0,WEST 144 STREET,133 WEST 144 STREET,17581915,41781,145218.0,1,133,133,135,WEST 144 STREET,C,2024-12-27,2024-12-28,01/18/2025,01/13/2025,,,,530.0,9555692.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES AT BUILDING ENTRANCE DOOR , 1st STORY",2024-12-30,19.0,VIOLATION CLOSED,02/01/2025,Original,Close,N,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,133 WEST 144 STREET,133.0,WEST 144 STREET,133 WEST 144 STREET,17601174,41781,145218.0,1,133,133,135,WEST 144 STREET,C,2025-01-06,2025-01-06,02/07/2025,02/02/2025,,,,568.0,9567075.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1C, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH",2025-01-07,47.0,NOTICE OF ISSUANCE SENT TO TENANT,01/07/2025,Original,Open,N,2025,2025.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,133 WEST 144 STREET,133.0,WEST 144 STREET,133 WEST 144 STREET,17573798,41781,145218.0,1,133,133,135,WEST 144 STREET,A,2024-12-22,2024-12-22,04/11/2025,03/28/2025,,,,592.0,9546880.0,"§ 27-2026 ADM CODE REPLACE WITH NEW THE DEFECTIVE FLUSH PIPE OF WATER CLOSET ... IN THE BATHROOM LOCATED AT APT 2D, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",2024-12-23,2.0,NOV SENT OUT,12/23/2024,Original,Open,Y,2024,2024.0
SAMUEL (CITY),MANHATTAN,664,9/26/24,133 WEST 144 STREET,133.0,WEST 144 STREET,133 WEST 144 STREET,17785811,41781,145218.0,1,133,133,135,WEST 144 STREET,A,2025-03-20,2025-03-24,07/12/2025,06/28/2025,,,07/08/2025,556.0,9684722.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE KITCHEN , THE 1st ROOM FROM NORTH, THE 3rd ROOM FROM NORTH, THE FOYER , THE 4th ROOM FROM NORTH, THE PRIVATE HALLWAY LOCATED AT APT 2A, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",2025-03-25,9.0,VIOLATION DISMISSED,09/18/2025,Original,Close,N,2025,2025.0
