,level_0,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year,date_pulled,days_converted,vio_days_after_conversion,yr_post_conversion,days_vio_open,vio_open_range
2251,2308,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16092975,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2023-07-13,2023-07-14,09/04/2023,08/21/2023,,,02/25/2025,702.0,8562317.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",2023-07-17,19.0,VIOLATION CLOSED,2025-04-15,Original,Close,N,2023,2023.0,2025-11-23,1426 days,562 days,1,638 days,more than a year
2252,2309,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17397557,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,A,2024-11-05,2024-11-06,02/24/2025,02/10/2025,,,02/25/2025,550.0,9417837.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AT CAULKING AROUND TUB IN THE BATHROOM LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",2024-11-07,19.0,VIOLATION CLOSED,2025-03-07,Original,Close,N,2024,2024.0,2025-11-23,1426 days,1043 days,2,120 days,three to six months
2253,2310,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17751678,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-11-05,2025-03-07,04/25/2025,04/11/2025,,,03/13/2025,550.0,9660366.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ.FT AT CAULKING AROUND TUB IN THE BATHROOM LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 17397557 ISSUED 05-NOV-24 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2025-03-07,9.0,VIOLATION DISMISSED,2025-05-27,Original,Close,N,2024,2025.0,2025-11-23,1426 days,1043 days,2,81 days,one to three months
2254,2311,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17227679,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,C,2024-08-27,2024-08-27,09/28/2024,09/23/2024,,,,790.0,9310446.0,"§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0, WG TO REPLACE = 0, WG TO REPAIR = 3 IN THE ENTIRE APARTMENT LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-08-28,9.0,VIOLATION DISMISSED,2025-03-25,Original,Close,N,2024,2024.0,2025-11-23,1426 days,973 days,2,209 days,six months to a year
2255,2312,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16092976,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2023-07-13,2023-07-17,09/05/2023,08/22/2023,,,,508.0,8563865.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE NORTH WALL, SOUTH WALL, EAST WALL, WEST WALL IN THE 1st ROOM FROM EAST LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",2023-07-18,19.0,VIOLATION CLOSED,2025-04-15,Original,Close,N,2023,2023.0,2025-11-23,1426 days,562 days,1,637 days,more than a year
2256,2313,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16092977,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2023-07-13,2023-07-17,09/05/2023,08/22/2023,,,,508.0,8563865.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE NORTH WALL, SOUTH WALL, EAST WALL, WEST WALL IN THE PRIVATE HALLWAY LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",2023-07-18,19.0,VIOLATION CLOSED,2025-04-15,Original,Close,N,2023,2023.0,2025-11-23,1426 days,562 days,1,637 days,more than a year
2257,2314,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16092979,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,A,2023-07-13,2023-07-14,11/03/2023,10/20/2023,,,,554.0,8562316.0,"§ 27-2005 ADM CODE PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION THE RADIATOR AND RISER AT SOUTH WALL IN THE KITCHEN LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",2023-07-17,19.0,VIOLATION CLOSED,2025-04-15,Original,Close,N,2023,2023.0,2025-11-23,1426 days,562 days,1,638 days,more than a year
2258,2315,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16092980,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,A,2023-07-13,2023-07-14,11/03/2023,10/20/2023,,,,556.0,8562316.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE CEILING IN THE 5th ROOM FROM EAST LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",2023-07-17,19.0,VIOLATION CLOSED,2025-04-15,Original,Close,N,2023,2023.0,2025-11-23,1426 days,562 days,1,638 days,more than a year
2259,2316,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17397559,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,C,2024-11-05,2024-11-05,11/18/2024,11/06/2024,,,,670.0,9413557.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 5D, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-11-06,19.0,VIOLATION CLOSED,2025-04-15,Original,Close,Y,2024,2024.0,2025-11-23,1426 days,1043 days,2,160 days,three to six months
2260,2317,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17397561,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-11-05,2024-11-05,12/25/2024,12/11/2024,,,,501.0,9415266.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LATCH AT BUILDING ENTRANCE DOOR , 1st STORY",2024-11-06,19.0,VIOLATION CLOSED,2025-04-15,Original,Close,N,2024,2024.0,2025-11-23,1426 days,1043 days,2,160 days,three to six months
2261,2318,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16950718,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,A,2024-05-06,2024-05-10,08/27/2024,08/13/2024,,,,508.0,9153268.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT EAST WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 6A, 6th STORY, 1st APARTMENT FROM SOUTH AT WEST",2024-05-10,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2025-04-23,Original,Open,N,2024,2024.0,2025-11-23,1426 days,860 days,2,562 days,more than a year
2262,2319,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17227671,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-08-27,2024-08-27,10/16/2024,10/02/2024,,,,501.0,9310444.0,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE INTERCOM SYSTEM FROM ENTRANCE TO BUILDING TO INTERCOM SYSTEM AT EAST WALL IN THE FOYER LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-08-28,21.0,NOT COMPLIED WITH,2025-04-23,Original,Open,N,2024,2024.0,2025-11-23,1426 days,973 days,2,452 days,more than a year
2263,2320,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17227672,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-08-27,2024-08-27,10/16/2024,10/02/2024,,,,508.0,9310444.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE KITCHEN LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-08-28,21.0,NOT COMPLIED WITH,2025-04-23,Original,Open,N,2024,2024.0,2025-11-23,1426 days,973 days,2,452 days,more than a year
2264,2321,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17227673,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-08-27,2024-08-27,10/16/2024,10/02/2024,,,,508.0,9310444.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE BATHROOM LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-08-28,19.0,VIOLATION CLOSED,2025-04-23,Original,Close,N,2024,2024.0,2025-11-23,1426 days,973 days,2,238 days,six months to a year
2265,2322,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17227674,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-08-27,2024-08-27,10/16/2024,10/02/2024,,,,550.0,9310445.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... GREATER THAN 10 SQ/FT AT THE CEILING IN THE BATHROOM LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-08-28,20.0,DEFECT LETTER ISSUED,2025-06-30,Original,Open,N,2024,2024.0,2025-11-23,1426 days,973 days,2,452 days,more than a year
2266,2323,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17227675,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-08-27,2024-08-27,10/16/2024,10/02/2024,,,,508.0,9310444.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE EAST WALL IN THE PRIVATE HALLWAY LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-08-28,19.0,VIOLATION CLOSED,2025-04-23,Original,Close,N,2024,2024.0,2025-11-23,1426 days,973 days,2,238 days,six months to a year
2267,2324,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17227676,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-08-27,2024-08-27,10/16/2024,10/02/2024,,,,508.0,9310444.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE 4th ROOM FROM NORTH AT EAST LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-08-28,19.0,VIOLATION CLOSED,2025-04-23,Original,Close,N,2024,2024.0,2025-11-23,1426 days,973 days,2,238 days,six months to a year
2268,2325,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17227677,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-08-27,2024-08-27,10/16/2024,10/02/2024,,,,583.0,9310444.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE CEILING IN THE 4th ROOM FROM NORTH AT EAST LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-08-28,19.0,VIOLATION CLOSED,2025-04-23,Original,Close,N,2024,2024.0,2025-11-23,1426 days,973 days,2,238 days,six months to a year
2269,2326,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17227678,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2024-08-27,2024-08-27,10/16/2024,10/02/2024,,,,508.0,9310444.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE 4th ROOM FROM NORTH AT WEST LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2024-08-28,19.0,VIOLATION CLOSED,2025-04-23,Original,Close,N,2024,2024.0,2025-11-23,1426 days,973 days,2,238 days,six months to a year
2270,2327,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17599809,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2025-01-05,2025-01-05,02/24/2025,02/10/2025,,,,508.0,9566222.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE BATHROOM LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",2025-01-06,19.0,VIOLATION CLOSED,2025-04-23,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1104 days,3,107 days,three to six months
2271,2328,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17851015,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,C,2025-04-21,2025-04-23,05/13/2025,05/08/2025,,,05/15/2025,530.0,9728236.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES IN THE ENTRANCE LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-04-24,19.0,VIOLATION CLOSED,2025-06-15,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1210 days,3,52 days,one to three months
2272,2329,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16092978,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2023-07-13,2023-07-14,09/04/2023,08/21/2023,,,04/25/2025,508.0,8562317.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING, WEST WALL, NORTH WALL IN THE BATHROOM LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",2023-07-17,19.0,VIOLATION CLOSED,2025-06-15,Original,Close,N,2023,2023.0,2025-11-23,1426 days,562 days,1,699 days,more than a year
2273,2330,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16314452,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2023-10-17,2023-10-17,12/06/2023,11/22/2023,,,04/25/2025,509.0,8690080.0,"§ 27-2005 ADM CODE PROPERLY SECURE THE LOOSE ESCUTCHEON PLATE AT THE DOWN DRAIN AT THE CEILING IN THE BATHROOM LOCATED AT APT 5C, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",2023-10-18,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2025-06-14,Original,Open,N,2023,2023.0,2025-11-23,1426 days,658 days,1,767 days,more than a year
2274,2331,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16314453,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,B,2023-10-17,2023-10-17,12/06/2023,11/22/2023,,,04/25/2025,506.0,8690080.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING (2) ESCUTCHEON PLATES AT (2) HEAT RISER, AT THE CEILING IN THE KITCHEN LOCATED AT APT 5C, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",2023-10-18,22.0,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2025-06-14,Original,Open,N,2023,2023.0,2025-11-23,1426 days,658 days,1,767 days,more than a year
2275,2332,252,3043550001,1,,,2150,LINDEN,BOULEVARD,11207,2150 LINDEN BOULEVARD,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17877857,808713,389841.0,3,2150,2150,2150,LINDEN BOULEVARD,C,2025-05-07,2025-05-07,05/27/2025,05/22/2025,,,,530.0,9748367.0,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES, BUILDING ENTRANCE DOOR",2025-05-08,19.0,VIOLATION CLOSED,2025-08-02,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1226 days,3,86 days,one to three months
2276,2333,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16068030,809557,389844.0,3,773,773,773,STANLEY AVENUE,B,2023-06-29,2023-06-29,08/18/2023,08/04/2023,,,08/18/2023,1503.0,8542944.0,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST",2023-06-30,9.0,VIOLATION DISMISSED,2023-10-30,Original,Close,N,2023,2023.0,2025-11-23,1426 days,548 days,1,122 days,three to six months
2277,2334,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16606099,809557,389844.0,3,773,773,773,STANLEY AVENUE,C,2024-01-19,2024-02-05,02/19/2024,02/12/2024,,,02/12/2024,672.0,8929523.0,§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT CELLAR AT BOILER ROOM,2024-02-06,19.0,VIOLATION CLOSED,2024-03-10,Original,Close,N,2024,2024.0,2025-11-23,1426 days,752 days,2,33 days,one to three months
2278,2335,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17630674,809557,389844.0,3,773,773,773,STANLEY AVENUE,C,2025-01-18,2025-01-18,01/31/2025,01/19/2025,,,,670.0,9586209.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-01-21,9.0,VIOLATION DISMISSED,2025-02-09,Original,Close,Y,2025,2025.0,2025-11-23,1426 days,1117 days,3,19 days,one week to a month
2279,2336,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,18213761,809557,389844.0,3,773,773,773,STANLEY AVENUE,A,2025-09-08,2025-09-08,12/27/2025,12/13/2025,,,09/29/2025,506.0,9985077.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE MISSING EAST CLOSET DOOR 2ND CLOSET FROM NORTH AT EAST WALL IN THE 1st ROOM FROM NORTH LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",2025-09-09,10.0,CIV14 MAILED,2025-09-30,Original,Open,N,2025,2025.0,2025-11-23,1426 days,1350 days,3,75 days,one to three months
2280,2337,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15382404,809557,389844.0,3,773,773,773,STANLEY AVENUE,C,2022-09-22,2022-09-23,10/15/2022,10/10/2022,,,,530.0,8050736.0,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE ... IN THE ENTRANCE LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",2022-09-26,19.0,VIOLATION CLOSED,2025-06-30,Original,Close,N,2022,2022.0,2025-11-23,1426 days,268 days,0,1008 days,more than a year
2281,2338,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17511058,809557,389844.0,3,773,773,773,STANLEY AVENUE,C,2024-12-05,2024-12-07,01/09/2025,01/04/2025,,,02/25/2025,568.0,9527955.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST",2024-12-09,19.0,VIOLATION CLOSED,2025-07-24,Original,Close,N,2024,2024.0,2025-11-23,1426 days,1073 days,2,227 days,six months to a year
2282,2339,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,16171775,809557,389844.0,3,773,773,773,STANLEY AVENUE,B,2023-08-17,2023-08-17,10/06/2023,09/22/2023,,,,508.0,8605186.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR SOUTH CLOSET WALL IN THE FOYER LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",2023-08-18,19.0,VIOLATION CLOSED,2025-06-30,Original,Close,N,2023,2023.0,2025-11-23,1426 days,597 days,1,682 days,more than a year
2283,2340,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17574855,809557,389844.0,3,773,773,773,STANLEY AVENUE,B,2024-12-23,2024-12-27,02/17/2025,02/03/2025,,,02/12/2025,507.0,9557596.0,"§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING IN THE 4th ROOM FROM NORTH LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-30,9.0,VIOLATION DISMISSED,2025-04-25,Original,Close,Y,2024,2024.0,2025-11-23,1426 days,1091 days,2,116 days,three to six months
2284,2341,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17574856,809557,389844.0,3,773,773,773,STANLEY AVENUE,B,2024-12-23,2024-12-27,02/17/2025,02/03/2025,,,02/12/2025,507.0,9557596.0,"§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-30,9.0,VIOLATION DISMISSED,2025-04-25,Original,Close,Y,2024,2024.0,2025-11-23,1426 days,1091 days,2,116 days,three to six months
2285,2342,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17574857,809557,389844.0,3,773,773,773,STANLEY AVENUE,B,2024-12-23,2024-12-27,02/17/2025,02/03/2025,,,02/12/2025,507.0,9557596.0,"§ 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2024-12-30,9.0,VIOLATION DISMISSED,2025-04-25,Original,Close,Y,2024,2024.0,2025-11-23,1426 days,1091 days,2,116 days,three to six months
2286,2343,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,15764032,809557,389844.0,3,773,773,773,STANLEY AVENUE,B,2023-03-08,2023-03-08,04/27/2023,04/13/2023,,,,505.0,8318411.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE RUBBER GASKET AT LOWER REFRIGERATOR DOOR IN THE KITCHEN LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST",2023-03-09,19.0,VIOLATION CLOSED,2025-06-30,Original,Close,N,2023,2023.0,2025-11-23,1426 days,435 days,1,844 days,more than a year
2287,2344,257,3043550001,10,,,773,STANLEY,AVENUE,11207,773 STANLEY AVENUE,260,BOULEVARD,2021-12-28,BROOKLYN,1441,both,17630671,809557,389844.0,3,773,773,773,STANLEY AVENUE,B,2025-01-18,2025-01-19,03/11/2025,02/25/2025,,,05/08/2025,508.0,9589560.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 6C, 6th STORY, 1st APARTMENT FROM WEST AT NORTH",2025-01-21,19.0,VIOLATION CLOSED,2025-07-08,Original,Close,N,2025,2025.0,2025-11-23,1426 days,1117 days,3,168 days,three to six months
